Start Date,KOSPI Index,SPX Index,CCMP Index,BBDXY Index,KOA Curncy,CL1 Comdty,BDIY Index,SOX Index,XAU Curncy,RBTA Comdty,GVSK10YR Index,USGG10YR Index,GTDEM10Y Govt,FDFD Index,VKOSPI Index,VIX Index
1999-01-25,539.76,1233.98,2369.31,0,0,12.44,848,390.13,287.85,0,0,4.661,3.639,5,0,31.13
1999-01-26,531.23,1252.31,2433.41,0,0,12.06,847,407.23,286.15,0,0,4.693,3.64,4.75,0,29.23
1999-01-27,565.2,1243.17,2407.14,0,0,12.32,843,393.79,283,0,0,4.673,3.64,4.5,0,29.73
1999-01-28,571.47,1265.37,2477.34,0,0,12.45,835,406.48,284.25,0,0,4.659,3.641,4.75,0,28.11
1999-01-29,571.43,1279.64,2505.89,0,0,12.75,827,420.45,286.15,0,0,4.651,3.632,4.8125,0,26.25
1999-02-01,581.67,1273,2510.09,0,0,12.37,816,411.53,288.85,0,0,4.753,3.673,4.875,0,27.67
1999-02-02,567.28,1261.99,2463.42,0,0,12.3,803,402.46,288.45,0,0,4.798,3.689,4.125,0,28.16
1999-02-03,553.33,1272.07,2493.41,0,0,12.38,794,418.57,287.55,0,0,4.826,3.727,4.5,0,27.88
1999-02-04,550.15,1248.49,2410.07,0,0,12.02,794,397.31,289.45,0,0,4.877,3.809,5,0,29.48
1999-02-05,551.39,1239.4,2373.62,0,0,11.8,800,386.06,288.55,0,0,4.941,3.781,4.875,0,29.67
1999-02-08,545.38,1243.77,2404.92,0,0,11.67,802,400.22,289.15,0,0,4.92,3.838,4.75,0,30.27
1999-02-09,523.38,1216.14,2310.79,0,0,11.68,805,374.04,287.4,0,0,4.881,3.793,4.6875,0,31.36
1999-02-10,524.49,1223.55,2309.5,0,0,11.75,807,377.23,287.25,0,0,4.93,3.794,4.5,0,30.45
1999-02-11,523.99,1254.04,2405.55,0,0,11.85,807,401.86,287.7,0,0,4.92,3.778,4.75,0,27.42
1999-02-12,551.77,1230.13,2321.89,0,0,11.88,812,391.92,289.55,0,0,5.053,3.839,4.625,0,29.76
1999-02-15,551.77,1230.13,2321.89,0,0,11.88,818,391.92,289.5,0,0,5.059,3.912,4.625,0,0
1999-02-16,551.77,1241.87,2313.87,0,0,11.37,821,394.32,285.05,0,0,5.013,3.914,5,0,29.65
1999-02-17,551.77,1224.03,2248.91,0,0,11.53,825,381.26,285.05,0,0,4.97,3.897,4.6875,0,30.65
1999-02-18,536.41,1237.28,2260.55,0,0,12.04,831,383.49,286.2,0,0,5.053,3.923,4.625,0,30.45
1999-02-19,522.18,1239.22,2283.6,0,0,11.76,843,389.99,288.25,0,0,5.074,3.9,4.6875,0,29.3
1999-02-22,508.49,1272.14,2342.01,0,0,11.96,859,410.8,287.05,0,0,5.014,3.883,4.75,0,25.87
1999-02-23,502.88,1271.18,2376.35,0,0,11.96,876,408.85,287.45,0,0,5.11,3.86,4.6875,0,26.49
1999-02-24,498.42,1253.41,2339.38,0,0,12.61,898,408.62,287.8,0,0,5.175,3.877,4.6875,0,27.21
1999-02-25,499.14,1245.02,2326.82,0,0,12.68,935,388.61,287.85,0,0,5.349,3.953,5.125,0,28.01
1999-02-26,520.06,1238.33,2288.03,0,0,12.27,964,356.26,287.05,0,0,5.287,4.011,4.875,0,27.88
1999-03-01,520.06,1236.16,2295.18,0,0,12.24,978,359.95,286.4,0,0,5.39,4.097,5.375,0,28.37
1999-03-02,533.97,1225.5,2259.03,0,0,12.51,979,347.17,286.75,0,0,5.32,4.08,4.5,0,29.22
1999-03-03,534.49,1227.7,2265.2,0,0,12.93,975,353.4,286.55,0,0,5.384,4.131,4.6875,0,29.04
1999-03-04,532.29,1246.64,2292.89,0,0,13.35,967,355.47,288.15,0,0,5.419,4.176,4.75,0,26.67
1999-03-05,538.19,1275.47,2337.11,0,0,13.3,956,377.58,288.45,0,0,5.314,4.012,5,0,24.08
1999-03-08,571.84,1282.73,2397.62,0,0,13.63,958,387.72,291.6,0,0,5.263,4.061,4.75,0,24.54
1999-03-09,572.85,1279.84,2392.94,0,0,13.85,964,372.17,291.85,0,0,5.172,4.107,4.625,0,25.02
1999-03-10,569.27,1286.84,2406,0,0,14.69,968,381.3,292.75,0,0,5.191,4.083,4.8125,0,24.79
1999-03-11,582,1297.68,2412.25,0,0,14.31,978,373.71,294.45,0,0,5.2,4.065,4.8125,0,24.37
1999-03-12,590.8,1294.59,2381.53,0,0,14.49,997,365.65,292.35,0,0,5.147,4.028,4.75,0,24.84
1999-03-15,592.02,1307.26,2431.44,0,0,14.45,1000,365.2,286.9,0,0,5.147,4.019,5.0625,0,25.24
1999-03-16,601.83,1306.38,2439.27,0,0,14.46,1001,381.45,283.45,0,0,5.107,3.982,4.8125,0,25.15
1999-03-17,600.52,1297.82,2428.97,0,0,15.05,995,383.12,283.95,0,0,5.122,3.942,4.6875,0,25.57
1999-03-18,578.98,1316.55,2462.96,0,0,15,987,386.71,282.95,0,0,5.103,3.918,4.6875,0,24.13
1999-03-19,604.22,1299.29,2421.27,0,0,15.24,982,374.98,284.25,0,0,5.184,3.925,4.6875,0,24.32
1999-03-22,607.74,1297.01,2395.94,0,0,15.5,974,369.83,284.65,0,0,5.199,3.972,4.75,0,25
1999-03-23,614.34,1262.14,2322.84,0,0,15.5,969,353.87,284.55,0,0,5.156,4,4.75,0,27.27
1999-03-24,611.48,1268.59,2365.28,0,0,15.34,963,359.81,283.8,0,0,5.156,3.995,5,0,26.6
1999-03-25,611.07,1289.99,2434.8,0,0,15.67,957,369.54,283.3,0,0,5.214,3.977,5.25,0,24.33
1999-03-26,609.79,1282.8,2419.17,0,0,16.17,948,363.64,279.75,0,0,5.199,4.045,4.5,0,24.04
1999-03-29,601.07,1310.17,2492.84,0,0,16.44,936,376.54,280.35,0,0,5.259,4.045,4.875,0,23.54
1999-03-30,618.05,1300.75,2480.29,0,0,16.8,918,370.12,279.25,0,0,5.191,4.038,4.75,0,22.73
1999-03-31,618.98,1286.37,2461.4,0,0,16.76,902,370.73,280.05,0,0,5.242,4.001,4.875,0,23.26
1999-04-01,636.89,1293.72,2493.37,0,0,16.64,891,387.37,280.45,0,0,5.279,4.003,5.5,0,22.06
1999-04-02,646.78,1293.72,2493.37,0,0,16.64,891,387.37,279.85,0,0,5.187,4.004,4.625,0,0
1999-04-05,646.78,1321.12,2560.06,0,0,16.95,891,404.12,278.45,0,0,5.19,4.004,4.625,0,22.19
1999-04-06,666.73,1317.89,2563.17,0,0,16.81,883,412.81,279.95,0,0,5.124,3.922,4.5,0,22.65
1999-04-07,673.36,1326.89,2544.43,0,0,16.03,873,406.89,280.55,0,0,5.122,3.901,4.625,0,22.81
1999-04-08,681.19,1343.98,2573.39,0,0,15.83,862,410.27,280.65,0,0,5.036,3.909,4.75,0,22.59
1999-04-09,687.42,1348.35,2593.05,0,0,16.57,860,410.07,281.55,0,0,5.053,3.843,4.6875,0,21.77
1999-04-12,689.64,1358.64,2598.81,0,0,16.4,858,387.67,282.85,0,0,5.051,3.802,4.6875,0,21.93
1999-04-13,689.8,1349.82,2583.5,0,0,16.72,856,379.76,283.35,0,0,5.103,3.836,4.6875,0,22.73
1999-04-14,687.41,1328.44,2507.28,0,0,16.47,864,384.72,281.45,0,0,5.127,3.824,4.75,0,24.94
1999-04-15,722.01,1322.86,2521.77,0,0,16.87,873,401.63,284,0,0,5.169,3.866,4.8125,0,23.93
1999-04-16,725.14,1319,2484.04,0,0,17.33,887,395.34,284.25,0,0,5.221,3.871,5.5625,0,23.9
1999-04-19,766.59,1289.48,2345.85,0,0,17.8,897,375.8,284.85,0,0,5.149,3.877,4.625,0,26.42
1999-04-20,770.43,1306.17,2409.64,0,0,17.78,906,381.15,284.45,0,0,5.136,3.837,4.375,0,25.02
1999-04-21,743.26,1336.12,2489.08,0,0,17.92,921,406.7,283.85,0,0,5.181,3.838,4.25,0,23.31
1999-04-22,740.4,1358.82,2561.61,0,0,18.18,941,403.13,283.55,0,0,5.247,3.852,4.6875,0,22.62
1999-04-23,750.99,1356.85,2590.69,0,0,17.94,959,395.37,283.55,0,0,5.252,3.853,4.5625,0,22.76
1999-04-26,776.3,1360.04,2652.05,0,0,17.66,972,393.33,281.25,0,0,5.222,3.884,4.875,0,23.53
1999-04-27,793.98,1362.8,2602.41,0,0,17.81,995,385.81,282,0,0,5.205,3.854,4.75,0,23.36
1999-04-28,790.03,1350.91,2550.37,0,0,18.45,1029,378.42,282.95,0,0,5.263,3.874,4.875,0,24.4
1999-04-29,752.61,1342.83,2528.44,0,0,18.53,1057,372.23,286.05,0,0,5.216,3.838,4.9375,0,25.06
1999-04-30,752.59,1335.18,2542.85,0,0,18.66,1091,370.27,286.55,0,0,5.348,3.868,4.875,0,25.07
1999-05-03,756.53,1354.63,2535.58,0,0,18.85,1091,380.67,286.35,0,0,5.359,3.891,5.125,0,24.15
1999-05-04,771.17,1332,2485.12,0,0,18.92,1095,376.08,285.5,0,0,5.405,3.942,4.5,0,25.62
1999-05-05,771.17,1347.31,2534.45,0,0,18.98,1094,395.6,287.25,0,0,5.394,3.96,4.375,0,25.19
1999-05-06,810.54,1332.05,2472.28,0,0,18.32,1104,380.22,289.55,0,0,5.511,4.014,4.75,0,27.44
1999-05-07,810.62,1345,2503.62,0,0,18.22,1120,386.96,282.75,0,0,5.542,3.999,4.6875,0,25.36
1999-05-10,814.24,1340.3,2526.39,0,0,18.5,1125,388.09,278.75,0,0,5.534,4.043,4.5625,0,26.62
1999-05-11,781.41,1355.61,2566.68,0,0,18.06,1121,395.32,278.25,0,0,5.578,4.057,4.625,0,25.62
1999-05-12,773.13,1364,2606.54,0,0,17.57,1112,412.82,277.35,0,0,5.57,4.059,4.6875,0,26.13
1999-05-13,742.37,1367.56,2582,0,0,18.03,1097,406.32,277.75,0,0,5.412,4.045,4.75,0,25.02
1999-05-14,737.83,1337.8,2527.86,0,0,18.04,1083,397.14,275.95,0,0,5.628,4.151,4.875,0,26.86
1999-05-17,717.83,1339.49,2561.84,0,0,17.94,1072,405.66,274.5,0,0,5.636,4.147,5.1875,0,27.28
1999-05-18,729.29,1333.32,2558.36,0,0,17.11,1061,413.02,273.95,0,0,5.661,4.112,4.625,0,27.26
1999-05-19,734.98,1344.23,2577.4,0,0,16.88,1043,429.31,272.95,0,0,5.595,4.119,4.25,0,25.08
1999-05-20,708.6,1338.83,2542.23,0,0,17.03,1027,415.7,274.45,0,0,5.591,4.087,4.875,0,24.46
1999-05-21,710.49,1330.29,2520.14,0,0,17.41,1027,408.4,272.95,0,0,5.504,4.052,4.625,0,24.4
1999-05-24,695.6,1306.65,2453.66,0,0,17.06,1022,395.03,272.65,0,0,5.479,4.047,4.6875,0,27.62
1999-05-25,698.69,1284.4,2380.9,0,0,17.14,1017,373.28,270.55,0,0,5.473,4.033,4.8125,0,28.9
1999-05-26,720.05,1304.76,2427.18,0,0,17.35,1007,379.7,269.25,0,0,5.551,4.034,4.8125,0,27.57
1999-05-27,726.66,1281.41,2419.15,0,0,17.17,988,387.84,270.5,0,0,5.626,4.088,4.875,0,28.12
1999-05-28,732.24,1301.84,2470.52,0,0,16.84,982,388.13,270.45,0,0,5.62,4.103,4.5,0,25.39
1999-05-31,736.02,1301.84,2470.52,0,0,16.84,982,388.13,270.35,0,0,5.622,4.116,4.5,0,0
1999-06-01,753.72,1294.26,2412.03,0,0,16.34,975,375.55,267.65,0,0,5.758,4.218,5.125,0,26.62
1999-06-02,775,1294.81,2432.41,0,0,16.65,972,395.91,265.4,0,0,5.781,4.253,4,0,26.21
1999-06-03,778.21,1299.54,2403.32,0,0,16.74,978,387.05,266.05,0,0,5.803,4.245,4.8125,0,26.2
1999-06-04,797.5,1327.75,2478.34,0,0,17.32,998,408.96,264.8,0,0,5.807,4.276,4.6875,0,23.43
1999-06-07,842.32,1334.52,2524.21,0,0,17.86,1009,413.17,265.55,0,0,5.792,4.231,4.6875,0,23.78
1999-06-08,853.6,1317.33,2474.56,0,0,17.66,1014,412.36,262.15,0,0,5.824,4.235,4.625,0,24.02
1999-06-09,803.46,1318.64,2519.35,0,0,17.99,1024,430.7,259.35,0,0,5.888,4.257,4.75,0,23.9
1999-06-10,856.06,1302.82,2484.62,0,0,17.85,1027,437,258.45,0,0,5.931,4.367,4.75,0,25.32
1999-06-11,848.61,1293.64,2447.88,0,0,18.43,1027,436.91,260.65,0,0,6.033,4.341,4.6875,0,25.9
1999-06-14,821.91,1294,2398.31,0,0,18.33,1023,439.07,260.65,0,0,5.966,4.318,4.8125,0,26.51
1999-06-15,803.72,1301.16,2414.67,0,0,18.55,1014,451.11,259.15,0,0,5.977,4.288,4.5,0,25.91
1999-06-16,829.53,1330.41,2517.83,0,0,17.94,999,463.48,258.5,0,0,5.925,4.261,4.75,0,22.4
1999-06-17,832.26,1339.9,2544.15,0,0,18.19,975,463.71,258.45,0,0,5.788,4.225,4.6875,0,21.95
1999-06-18,837.73,1342.84,2563.44,0,0,17.99,961,457.03,259.55,0,0,5.827,4.228,4.6875,0,21.75
1999-06-21,869,1349,2630.28,0,0,17.7,956,477.05,258.85,0,0,5.885,4.311,4.6875,0,21.81
1999-06-22,875.97,1335.88,2580.26,0,0,17.61,955,466.92,258.55,0,0,5.923,4.38,4.625,0,21.7
1999-06-23,888.63,1333.06,2598.12,0,0,18.45,967,475.19,260.65,0,0,6.029,4.46,4.6875,0,21.32
1999-06-24,877.3,1315.78,2553.99,0,0,18.29,977,454.63,260.75,0,0,6.029,4.58,5,0,23.06
1999-06-25,882.08,1315.31,2552.65,0,0,18.39,984,452.53,260.25,0,0,6.014,4.532,4.5,0,21.76
1999-06-28,903.05,1331.35,2602.44,0,0,18.23,982,459.6,260.75,0,0,5.943,4.54,4.75,0,22.63
1999-06-29,897.45,1351.45,2642.11,0,0,18.44,976,474.04,260.75,0,0,5.926,4.513,4.75,0,22.51
1999-06-30,883,1372.71,2686.12,0,0,19.29,970,484.45,262.5,0,0,5.78,4.511,4,0,21.09
1999-07-01,919.98,1380.96,2706.18,0,0,19.39,960,491.95,263.4,0,0,5.84,4.566,5.25,0,19.69
1999-07-02,933.42,1391.22,2741.02,0,0,19.69,955,492.88,263.5,0,0,5.828,4.588,4,0,18.66
1999-07-05,962.84,1391.22,2741.02,0,0,19.69,949,492.88,262.25,0,0,5.819,4.609,4,0,0
1999-07-06,989.43,1388.12,2736.78,0,0,19.78,947,495.9,256.85,0,0,5.868,4.681,4.875,0,20.73
1999-07-07,1005.98,1395.86,2743.04,0,0,19.77,957,491.4,257.15,0,0,5.892,4.753,4.875,0,20.35
1999-07-08,999.11,1394.42,2771.86,0,0,19.71,976,509.92,256.5,0,0,5.826,4.756,4.5,0,20.24
1999-07-09,1027.93,1403.28,2793.07,0,0,19.94,986,509.21,256.95,0,0,5.826,4.725,4.875,0,17.96
1999-07-12,1004.25,1399.1,2790.44,0,0,19.91,986,509.59,255.65,0,0,5.726,4.707,4.875,0,19.73
1999-07-13,987.5,1393.56,2778.23,0,0,20.15,984,504.09,255.85,0,0,5.705,4.635,4.75,0,19.95
1999-07-14,953.67,1398.17,2818.13,0,0,19.92,985,525.06,254.05,0,0,5.732,4.677,5,0,19.71
1999-07-15,982.14,1409.62,2839.37,0,0,20.16,988,528.75,254.1,0,0,5.724,4.798,5.125,0,18.68
1999-07-16,1020.82,1418.78,2864.48,0,0,20.62,987,530.08,253.85,0,0,5.667,4.755,4.875,0,17.42
1999-07-19,1024.58,1407.65,2830.29,0,0,20.44,988,510.12,253.25,0,0,5.662,4.77,4.875,0,19.07
1999-07-20,998.45,1377.1,2732.18,0,0,19.37,983,487.16,253.35,0,0,5.633,4.698,4.9375,0,21.79
1999-07-21,965.11,1379.29,2761.77,0,0,19.65,978,496.03,255.3,0,0,5.656,4.621,4.9375,0,21.46
1999-07-22,976.66,1360.97,2684.44,0,0,19.94,973,475.59,255.45,0,0,5.779,4.642,5.0625,0,23.05
1999-07-23,904.96,1356.94,2692.4,0,0,20.63,973,483.27,254.65,0,0,5.835,4.666,4.9375,0,23.32
1999-07-26,872.94,1347.76,2619.19,0,0,20.52,974,469.89,254,0,0,5.842,4.679,5.0625,0,24.98
1999-07-27,928.85,1362.84,2679.33,0,0,20.38,979,495.9,254.25,0,0,5.807,4.685,4.25,0,23.23
1999-07-28,944.46,1365.4,2705.84,0,0,20.54,987,509.71,254.15,0,0,5.795,4.676,4.5,0,22.85
1999-07-29,998.71,1341.03,2640.01,0,0,20.97,996,492.64,256.75,0,0,5.872,4.763,5.125,0,24.52
1999-07-30,969.72,1328.72,2638.49,0,0,20.53,1003,493.97,255.95,0,0,5.903,4.811,4.75,0,24.64
1999-08-02,959.81,1328.05,2623.63,0,0,20.45,1013,490.19,255.15,0,0,5.916,4.877,5.1875,0,25.59
1999-08-03,973.33,1322.18,2587.99,0,0,20.3,1019,491.93,256.25,0,0,5.957,4.891,4.875,0,26.27
1999-08-04,975.45,1305.33,2540,0,0,20.44,1021,486.05,256.15,0,0,5.938,4.895,4.875,0,27.4
1999-08-05,939.07,1313.71,2565.83,0,0,20.56,1025,487.88,255.75,0,0,5.86,4.976,4.9375,0,27.01
1999-08-06,938.26,1300.29,2547.97,0,0,20.88,1033,496.38,256.15,0,0,6.038,5.04,5,0,26.6
1999-08-09,948.97,1297.8,2518.98,0,0,21.27,1041,505.27,257.25,0,0,6.129,5.037,4.75,0,27.66
1999-08-10,968.66,1281.43,2490.11,0,0,21.3,1045,499.05,257.55,0,0,6.149,4.991,4.9375,0,28.45
1999-08-11,944.08,1301.93,2564.98,0,0,21.52,1049,521.69,258.95,0,0,6.092,4.98,5,0,25.39
1999-08-12,949.35,1298.16,2549.49,0,0,21.48,1056,506.58,260.75,0,0,6.082,4.899,5.125,0,25.03
1999-08-13,917.47,1327.68,2637.81,0,0,21.67,1058,519.65,260.65,0,0,5.979,4.878,5,0,22.31
1999-08-16,907.28,1330.77,2645.28,0,0,21.36,1061,516.22,260.05,0,0,5.964,4.9,5.25,0,23.07
1999-08-17,873.7,1344.16,2671.22,0,0,21.74,1064,512.07,261.5,0,0,5.881,4.858,4.875,0,21.67
1999-08-18,868.94,1332.84,2657.73,0,0,21.52,1066,495.06,259.65,0,0,5.875,4.842,4.875,0,23.3
1999-08-19,871.18,1323.59,2621.43,0,0,21.77,1066,492.44,258.5,0,0,5.895,4.822,4.9375,0,24.39
1999-08-20,878.39,1336.61,2648.33,0,0,21.65,1065,500.5,257.4,0,0,5.876,4.815,4.875,0,22.95
1999-08-23,917.58,1360.22,2719.57,0,0,21.84,1061,516.31,254.25,0,0,5.889,4.79,5,0,22.55
1999-08-24,932.41,1363.5,2752.37,0,0,21.47,1053,530.13,253.25,0,0,5.816,4.804,4.5,0,22.4
1999-08-25,963,1381.79,2805.6,0,0,20.58,1044,527.23,252.55,0,0,5.719,4.735,5.1875,0,20.96
1999-08-26,959.88,1362.01,2774.62,0,0,20.95,1041,520.46,252.75,0,0,5.768,4.76,5.375,0,21.21
1999-08-27,960.28,1348.27,2758.9,0,0,21.27,1041,524.01,253.75,0,0,5.864,4.796,5.125,0,21.83
1999-08-30,942.57,1324.02,2712.69,0,0,22.01,1041,520.11,253.95,0,0,5.955,4.877,5.3125,0,24.63
1999-08-31,937.88,1320.41,2739.35,0,0,22.11,1038,521.96,255.68,0,0,5.97,4.891,5.375,0,24.45
1999-09-01,905.52,1331.07,2750.8,0,0,21.99,1039,530.09,253.85,0,0,5.976,4.923,5.25,0,22.93
1999-09-02,898.97,1319.11,2734.24,0,0,21.49,1038,533.15,255.45,0,0,6.008,5.019,5.125,0,24.53
1999-09-03,910.62,1357.24,2843.11,0,0,22,1039,560.9,254.25,0,0,5.888,4.939,4.75,0,20.98
1999-09-06,943.22,1357.24,2843.11,0,0,22,1043,560.9,254.7,0,0,5.892,4.929,4.75,0,0
1999-09-07,943.92,1350.45,2837.26,0,0,22.61,1051,563.73,255.85,0,0,5.938,5.051,5.1875,0,23.44
1999-09-08,936.93,1344.15,2808.74,0,0,22.66,1066,553.93,256.15,0,0,5.926,5.012,5.125,0,23.82
1999-09-09,950.53,1347.66,2852.02,0,0,23.2,1086,558.86,257.25,0,0,5.964,5.05,5.1875,0,23.01
1999-09-10,961.98,1351.66,2887.06,0,0,23.55,1107,564.77,256.55,0,0,5.898,5.042,5.125,0,22.03
1999-09-13,980.91,1344.13,2844.77,0,0,24.21,1124,546.11,256.45,0,0,5.898,5.113,5.25,0,22.89
1999-09-14,968.54,1336.29,2868.29,0,0,23.86,1143,574.06,257.25,0,0,5.959,5.138,5.25,0,23.77
1999-09-15,952.69,1317.97,2814.17,0,0,24.13,1161,547.98,256.55,0,0,5.919,5.187,5.5,0,24.56
1999-09-16,916.16,1318.48,2806.72,0,0,24.51,1182,551.93,256.35,0,0,5.898,5.107,5,0,25.25
1999-09-17,925.2,1335.42,2869.62,0,0,24.72,1190,565.22,255.25,0,0,5.871,5.055,5,0,23.3
1999-09-20,933.88,1335.53,2886.15,0,0,24.29,1197,560.27,255,0,0,5.906,5.085,5.1875,0,24.03
1999-09-21,957.42,1307.58,2821.1,0,0,24.46,1205,543.17,260.8,0,0,5.925,5.092,5,0,25.65
1999-09-22,941.57,1310.51,2858.16,0,0,24.12,1211,552.13,264.55,0,0,5.908,5.102,4.75,0,25.19
1999-09-23,941.57,1280.41,2749.83,0,0,24.87,1213,521.7,266.25,0,0,5.791,5.06,5.375,0,27.84
1999-09-24,941.57,1277.36,2740.41,0,0,24.76,1212,516.4,268.75,0,0,5.773,5.002,5.25,0,27.79
1999-09-27,903.79,1283.31,2761.75,0,0,24.61,1216,522.85,282.78,0,0,5.82,5.079,5.5,0,26.4
1999-09-28,900.73,1282.2,2756.25,0,0,24.33,1217,525.21,309,0,0,5.906,5.076,5.1875,0,26.06
1999-09-29,868.88,1268.37,2730.27,0,0,24.69,1223,517.56,301.75,0,0,5.957,5.126,5,0,26.49
1999-09-30,836.18,1282.71,2746.16,0,0,24.51,1243,499.07,298.75,0,0,5.877,5.08,5.25,0,25.41
1999-10-01,839.35,1282.81,2736.85,0,0,24.54,1257,508.44,309,0,0,5.974,5.185,5.25,0,24.93
1999-10-04,818.37,1304.6,2795.97,0,0,23.76,1263,531.67,317.35,0,0,5.931,5.18,5.25,0,24.46
1999-10-05,791.55,1301.35,2799.67,0,0,23.45,1267,548.7,325.5,0,0,6.033,5.167,5.25,0,24.79
1999-10-06,835.31,1325.4,2857.21,0,0,23.27,1271,552.81,324.5,0,0,6.039,5.188,5.125,0,22.06
1999-10-07,851.15,1317.64,2860.7,0,0,22.45,1280,529.79,322.8,0,0,6.039,5.199,5.3125,0,23.58
1999-10-08,839.41,1336.02,2886.57,0,0,20.9,1294,516.92,320.15,0,0,6.033,5.225,5,0,20.49
1999-10-11,834.39,1335.21,2915.95,0,0,21.27,1301,528.55,318,0,0,6.037,5.238,5,0,20.63
1999-10-12,856.25,1313.04,2872.43,0,0,22.3,1308,522.96,318.5,0,0,6.048,5.33,5.1875,0,22.84
1999-10-13,855.52,1285.55,2801.27,0,0,23.06,1324,509.64,322,0,0,6.108,5.335,5.125,0,25.96
1999-10-14,866.02,1283.42,2806.84,0,0,22.45,1342,517.66,313.5,0,0,6.17,5.456,5.125,0,26.05
1999-10-15,862.63,1247.41,2731.83,0,0,22.82,1362,512.51,315.15,0,0,6.067,5.403,5.125,0,28.75
1999-10-18,826.25,1254.13,2689.15,0,0,22.53,1374,499.18,311.5,0,0,6.144,5.402,5.125,0,28.19
1999-10-19,811.44,1261.32,2688.18,0,0,22.22,1385,483.08,308.5,0,0,6.179,5.39,5,0,26.56
1999-10-20,830.69,1289.43,2788.13,0,0,22.2,1397,495.04,305.55,0,0,6.173,5.468,4.75,0,23.9
1999-10-21,818.51,1283.61,2801.95,0,0,22.61,1406,505.61,304.95,0,0,6.19,5.404,5.1875,0,24.02
1999-10-22,819.52,1301.65,2816.52,0,0,23.45,1404,513.76,302.4,0,0,6.194,5.4,5,0,21.64
1999-10-25,798.84,1293.63,2815.95,0,0,23.35,1399,506.27,298,0,0,6.205,5.469,5.3125,0,23.6
1999-10-26,797.01,1281.91,2811.47,0,0,23.19,1390,503.55,288.75,0,0,6.238,5.427,5.1875,0,24.26
1999-10-27,793.42,1296.71,2802.52,0,0,22.92,1380,493.58,293.85,0,0,6.201,5.329,5.25,0,24.2
1999-10-28,820.95,1342.44,2875.22,0,0,21.68,1368,522.67,299,0,0,6.121,5.228,5.125,0,21.34
1999-10-29,833.51,1362.93,2966.43,0,0,21.75,1351,555.83,299.2,0,0,6.024,5.157,5.125,0,22.2
1999-11-01,876.55,1354.12,2967.65,0,0,22.51,1334,555.52,290.25,0,0,6.048,5.119,5.3125,0,22.09
1999-11-02,890.18,1347.74,2981.63,0,0,22.39,1320,571.57,291.5,0,0,6.018,5.078,5,0,23.1
1999-11-03,887.15,1354.93,3028.51,0,0,22.56,1313,597.72,292.4,0,0,5.994,5.124,5.25,0,23.16
1999-11-04,911.82,1362.64,3055.95,0,0,23.14,1301,603.83,293,0,0,5.958,5.035,5.1875,0,23
1999-11-05,913.09,1370.23,3102.29,0,0,23,1296,621.21,290.5,0,0,5.926,4.982,5.125,0,21.66
1999-11-08,907.6,1377.01,3143.97,0,0,23.27,1297,620.32,289.75,0,0,5.937,4.934,5.1875,0,21.87
1999-11-09,943.46,1365.28,3125.04,0,0,24.03,1301,619.16,292.8,0,0,5.956,4.966,5.3125,0,22.7
1999-11-10,938.76,1373.46,3155.96,0,0,24.47,1311,640.81,298.25,0,0,5.977,5,5.25,0,22.26
1999-11-11,947.42,1381.46,3197.29,0,0,24.33,1325,660.28,294,0,0,5.984,4.985,5.25,0,22.07
1999-11-12,969.26,1396.06,3221.15,0,0,24.91,1335,656.1,291.3,0,0,5.928,4.88,5.625,0,21.65
1999-11-15,974.73,1394.39,3219.54,0,0,25.13,1342,639.4,291.5,0,0,5.92,4.92,5.25,0,22.74
1999-11-16,1007.72,1420.07,3295.52,0,0,25.7,1346,643.62,294.13,0,0,5.958,4.859,4.75,0,20.73
1999-11-17,967.64,1410.71,3269.39,0,0,26.6,1349,631.14,294.35,0,0,6.033,4.978,5.25,0,20.96
1999-11-18,970.19,1424.94,3347.11,0,0,25.8,1350,649.59,294.25,0,0,6.052,5.034,5.375,0,19.76
1999-11-19,993.11,1422,3369.25,0,0,26.56,1354,654.14,295,0,0,6.057,5.075,5.375,0,19.11
1999-11-22,977.88,1420.94,3392.56,0,0,27.07,1356,639.28,294.5,0,0,6.085,5.093,5.5,0,19.98
1999-11-23,974.05,1404.64,3342.87,0,0,26.44,1355,624.18,297.9,0,0,6.078,5.1,5.75,0,21
1999-11-24,969.29,1417.08,3420.5,0,0,26.87,1354,635.56,298.25,0,0,6.078,5.169,5.5,0,20.26
1999-11-25,972.71,1417.08,3420.5,0,0,26.87,1356,635.56,298.25,0,0,6.078,5.159,5.5,0,0
1999-11-26,949.16,1416.62,3447.81,0,0,26.87,1355,637.79,297.12,0,0,6.117,5.212,5.5,0,22.33
1999-11-29,964.26,1407.83,3421.37,0,0,25.96,1355,627.51,291,0,0,6.207,5.229,5.375,0,23.57
1999-11-30,996.66,1388.91,3336.16,0,0,24.59,1351,609.39,290.7,0,0,6.191,5.125,5.625,0,24.18
1999-12-01,999.16,1397.72,3353.71,0,0,25,1344,620.89,289.5,0,0,6.2,5.098,6,0,22.23
1999-12-02,967.9,1409.04,3452.78,0,0,25.82,1342,649.25,285,0,0,6.233,5.19,5.5,0,21.77
1999-12-03,966.59,1433.3,3520.63,0,0,25.81,1341,657.53,279.8,0,0,6.161,5.136,5.4375,0,19.32
1999-12-06,998.11,1423.33,3546.01,0,0,26.66,1341,681.82,276.1,0,0,6.139,5.051,5.4375,0,20.58
